103.0,0.9906078662663564
122.0,0.009376149988074916
456.0,1.8050531415767618e-08
575.0,2.707579712365143e-08
850.0,2.707579712365143e-08
1384.0,1.8050531415767618e-08
2387.0,9.025265707883809e-09
104.0,1.0622737738179244e-05
4420.0,2.707579712365143e-08
10598.0,9.025265707883809e-09
105.0,6.137180681360991e-07
458.0,2.707579712365143e-08
596.0,9.025265707883809e-09
870.0,1.8050531415767618e-08
1382.0,4.512632853941905e-08
2910.0,4.512632853941905e-08
5474.0,2.707579712365143e-08
8551.0,2.707579712365143e-08
106.0,8.122739137095429e-08
453.0,3.6101062831535235e-08
600.0,1.8050531415767618e-08
836.0,3.6101062831535235e-08
1387.0,9.025265707883809e-09
2897.0,9.025265707883809e-09
4440.0,9.025265707883809e-09
10573.0,1.8050531415767618e-08
20822.0,9.025265707883809e-09
450.0,5.415159424730286e-08
595.0,2.707579712365143e-08
831.0,4.512632853941905e-08
2372.0,1.8050531415767618e-08
8525.0,2.707579712365143e-08
486.0,1.8050531415767618e-08
616.0,1.8050531415767618e-08
864.0,1.8050531415767618e-08
1413.0,9.025265707883809e-09
2400.0,9.025265707883809e-09
5507.0,9.025265707883809e-09
8569.0,9.025265707883809e-09
123.0,2.3465690840497904e-07
459.0,2.707579712365143e-08
588.0,5.415159424730286e-08
879.0,9.025265707883809e-09
1378.0,1.8050531415767618e-08
2905.0,2.707579712365143e-08
4453.0,3.6101062831535235e-08
8548.0,1.8050531415767618e-08
107.0,1.1732845420248952e-07
386.0,1.8050531415767618e-08
593.0,6.317685995518667e-08
890.0,9.025265707883809e-09
1361.0,8.122739137095429e-08
2927.0,1.8050531415767618e-08
4451.0,1.8050531415767618e-08
10597.0,5.415159424730286e-08
476.0,4.512632853941905e-08
611.0,9.025265707883809e-09
849.0,6.317685995518667e-08
1402.0,9.025265707883809e-09
4458.0,2.707579712365143e-08
8549.0,4.512632853941905e-08
20838.0,4.512632853941905e-08
441.0,9.025265707883809e-09
579.0,9.025265707883809e-09
860.0,9.025265707883809e-09
1374.0,2.707579712365143e-08
4444.0,1.8050531415767618e-08
465.0,9.025265707883809e-09
612.0,1.8050531415767618e-08
844.0,2.707579712365143e-08
1391.0,1.8050531415767618e-08
2907.0,1.8050531415767618e-08
4433.0,9.025265707883809e-09
10611.0,9.025265707883809e-09
472.0,1.8050531415767618e-08
868.0,2.707579712365143e-08
1400.0,3.6101062831535235e-08
2401.0,2.707579712365143e-08
5473.0,9.025265707883809e-09
8553.0,9.025265707883809e-09
20836.0,9.025265707883809e-09
454.0,9.025265707883809e-09
577.0,2.707579712365143e-08
874.0,9.025265707883809e-09
2892.0,2.707579712365143e-08
4438.0,9.025265707883809e-09
10578.0,9.025265707883809e-09
468.0,9.025265707883809e-09
4435.0,1.8050531415767618e-08
8570.0,9.025265707883809e-09
384.0,1.8050531415767618e-08
448.0,2.707579712365143e-08
632.0,9.025265707883809e-09
1380.0,6.317685995518667e-08
2385.0,2.707579712365143e-08
5454.0,1.8050531415767618e-08
8536.0,4.512632853941905e-08
847.0,9.025265707883809e-09
1359.0,1.8050531415767618e-08
597.0,1.8050531415767618e-08
10579.0,9.025265707883809e-09
463.0,7.220212566307047e-08
618.0,9.025265707883809e-09
846.0,9.025265707883809e-09
1395.0,2.707579712365143e-08
2382.0,9.025265707883809e-09
4470.0,1.8050531415767618e-08
461.0,5.415159424730286e-08
604.0,2.707579712365143e-08
862.0,3.6101062831535235e-08
4428.0,9.025265707883809e-09
8563.0,9.025265707883809e-09
20833.0,1.8050531415767618e-08
445.0,1.8050531415767618e-08
590.0,1.8050531415767618e-08
2367.0,1.8050531415767618e-08
4455.0,9.025265707883809e-09
383.0,1.8050531415767618e-08
478.0,1.8050531415767618e-08
2415.0,9.025265707883809e-09
4449.0,6.317685995518667e-08
8544.0,1.8050531415767618e-08
1360.0,9.025265707883809e-09
2378.0,9.025265707883809e-09
8555.0,9.025265707883809e-09
855.0,1.8050531415767618e-08
1367.0,1.8050531415767618e-08
10587.0,1.8050531415767618e-08
2922.0,9.025265707883809e-09
5468.0,1.8050531415767618e-08
389.0,2.707579712365143e-08
634.0,1.8050531415767618e-08
4477.0,9.025265707883809e-09
10592.0,4.512632853941905e-08
381.0,9.025265707883809e-09
891.0,9.025265707883809e-09
1356.0,9.025265707883809e-09
2417.0,3.6101062831535235e-08
1396.0,1.8050531415767618e-08
8554.0,1.8050531415767618e-08
477.0,9.025265707883809e-09
606.0,9.025265707883809e-09
884.0,1.8050531415767618e-08
1390.0,9.025265707883809e-09
2912.0,9.025265707883809e-09
8568.0,9.025265707883809e-09
580.0,4.512632853941905e-08
873.0,9.025265707883809e-09
1370.0,9.025265707883809e-09
2388.0,9.025265707883809e-09
5460.0,1.8050531415767618e-08
466.0,9.025265707883809e-09
627.0,9.025265707883809e-09
851.0,9.025265707883809e-09
2406.0,9.025265707883809e-09
5493.0,1.8050531415767618e-08
8556.0,9.025265707883809e-09
863.0,2.707579712365143e-08
2396.0,9.025265707883809e-09
8546.0,9.025265707883809e-09
599.0,1.8050531415767618e-08
2407.0,9.025265707883809e-09
5455.0,2.707579712365143e-08
382.0,1.8050531415767618e-08
633.0,1.8050531415767618e-08
1375.0,2.707579712365143e-08
4448.0,1.8050531415767618e-08
20851.0,1.8050531415767618e-08
467.0,9.025265707883809e-09
885.0,2.707579712365143e-08
2913.0,9.025265707883809e-09
391.0,1.8050531415767618e-08
638.0,9.025265707883809e-09
2929.0,1.8050531415767618e-08
449.0,9.025265707883809e-09
10590.0,9.025265707883809e-09
452.0,9.025265707883809e-09
1385.0,1.8050531415767618e-08
2898.0,9.025265707883809e-09
4432.0,9.025265707883809e-09
10584.0,9.025265707883809e-09
20825.0,9.025265707883809e-09
455.0,9.025265707883809e-09
617.0,1.8050531415767618e-08
446.0,9.025265707883809e-09
578.0,9.025265707883809e-09
859.0,9.025265707883809e-09
2890.0,9.025265707883809e-09
5452.0,9.025265707883809e-09
8531.0,9.025265707883809e-09
883.0,9.025265707883809e-09
2404.0,3.6101062831535235e-08
4430.0,9.025265707883809e-09
10613.0,9.025265707883809e-09
451.0,1.8050531415767618e-08
875.0,1.8050531415767618e-08
1348.0,9.025265707883809e-09
2916.0,9.025265707883809e-09
5464.0,9.025265707883809e-09
8541.0,1.8050531415767618e-08
460.0,9.025265707883809e-09
1362.0,9.025265707883809e-09
4436.0,1.8050531415767618e-08
20832.0,9.025265707883809e-09
857.0,1.8050531415767618e-08
1393.0,9.025265707883809e-09
2431.0,9.025265707883809e-09
10605.0,1.8050531415767618e-08
20846.0,9.025265707883809e-09
625.0,9.025265707883809e-09
1388.0,9.025265707883809e-09
2412.0,9.025265707883809e-09
5504.0,9.025265707883809e-09
853.0,9.025265707883809e-09
1376.0,1.8050531415767618e-08
2895.0,1.8050531415767618e-08
871.0,9.025265707883809e-09
4473.0,9.025265707883809e-09
20845.0,9.025265707883809e-09
2380.0,9.025265707883809e-09
4467.0,9.025265707883809e-09
607.0,9.025265707883809e-09
4463.0,9.025265707883809e-09
8538.0,9.025265707883809e-09
4459.0,9.025265707883809e-09
10577.0,9.025265707883809e-09
888.0,1.8050531415767618e-08
609.0,9.025265707883809e-09
869.0,9.025265707883809e-09
2420.0,9.025265707883809e-09
1381.0,9.025265707883809e-09
2383.0,9.025265707883809e-09
8533.0,1.8050531415767618e-08
457.0,9.025265707883809e-09
589.0,9.025265707883809e-09
2394.0,9.025265707883809e-09
5472.0,9.025265707883809e-09
4460.0,9.025265707883809e-09
475.0,9.025265707883809e-09
877.0,9.025265707883809e-09
1353.0,9.025265707883809e-09
2920.0,9.025265707883809e-09
8560.0,9.025265707883809e-09
582.0,9.025265707883809e-09
1368.0,9.025265707883809e-09
2899.0,9.025265707883809e-09
4443.0,9.025265707883809e-09
8540.0,9.025265707883809e-09
601.0,9.025265707883809e-09
2403.0,9.025265707883809e-09
615.0,9.025265707883809e-09
2942.0,9.025265707883809e-09
2946.0,9.025265707883809e-09
4476.0,9.025265707883809e-09
8545.0,9.025265707883809e-09
20854.0,9.025265707883809e-09
